Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status,UULE
"1019474","Mount Pleasant","Mount Pleasant,Michigan,United States","21155","US","City",Active,w+CAIQIFISCa35YkYdAyKIEdvVIswZrNZ5
"1019475","Munising","Munising,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYc0Fn8miU5NEUv1piqdl02k
"1019476","Muskegon","Muskegon,Michigan,United States","21155","US","City",Active,w+CAIQIFISCdmePanDfBmIEUAl9zSRNX4k
"1019477","Napoleon","Napoleon,Michigan,United States","21155","US","City",Active,w+CAIQIFISCcm9ulQ03zyIEUDLtFgM8fRM
"1019478","Nashville","Nashville,Michigan,United States","21155","US","City",Active,w+CAIQIFISCdfi6V1YBRiIEXQQAUpcQnXT
"1019479","Negaunee","Negaunee,Michigan,United States","21155","US","City",Active,w+CAIQIFISCblHuk-DwlFNEfMxBs8fImUt
"1019480","New Baltimore","New Baltimore,Michigan,United States","21155","US","City",Active,w+CAIQIFISCdUgmANiFyWIESIJGVzpsJXK
"1019481","New Boston","New Boston,Michigan,United States","21155","US","City",Active,w+CAIQIFISCWnf-f_eRDuIEZ_JpPR2rhJc
"1019482","New Buffalo","New Buffalo,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQe4vTqrBBGIEZNP_IN8Tr7i
"1019483","New Era","New Era,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYdD4xGY5BuIEUnYtle4xsXV
"1019484","New Haven","New Haven,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYNwPtPAGyWIEXKJA2fX6m-D
"1019485","New Hudson","New Hudson,Michigan,United States","21155","US","Neighborhood",Active,w+CAIQIFISCduNxGSVVyOIERs_Ut3JE7rW
"1019486","New Lothrop","New Lothrop,Michigan,United States","21155","US","City",Active,w+CAIQIFISCeeA2mNJoiOIEUU3Q9Ub2a1B
"1019487","Newaygo","Newaygo,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZWtNg1xPRmIEfWS22gX9rEz
"1019488","Newport","Newport,Michigan,United States","21155","US","Neighborhood",Active,w+CAIQIFISCSNgzdpWajuIEffP7QXfkI8g
"1019489","Niles","Niles,Michigan,United States","21155","US","City",Active,w+CAIQIFISCRVAq1TvKhGIESmSfHU8jclo
"1019490","North Adams","North Adams,Michigan,United States","21155","US","City",Active,w+CAIQIFISCTmLt9ogEj2IEQK62W2Csnym
"1019491","North Branch","North Branch,Michigan,United States","21155","US","City",Active,w+CAIQIFISCTestTQRQSSIEW7zJH-VHtNz
"1019492","Northport","Northport,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVsPg6PYJktNEf_Yx87rSmS0
"1019493","Northville","Northville,Michigan,United States","21155","US","City",Active,w+CAIQIFISCaV8VbyiqySIEduGLmiP7QSr
"1019494","Norway","Norway,Michigan,United States","21155","US","City",Active,w+CAIQIFISCRtaYnUyRFJNERUjMQHyvID7
"1019495","Nottawa","Nottawa,Michigan,United States","21155","US","City",Active,w+CAIQIFISCR--BB4QrheIEWWEGsJfRR0V
"1019496","Novi","Novi,Michigan,United States","21155","US","City",Active,w+CAIQIFISCW2ZirI9qSSIEf6bi5W4zrbP
"1019497","Nunica","Nunica,Michigan,United States","21155","US","City",Active,w+CAIQIFISCR0KUcEQnRmIEWEJs9kznQ2g
"1019498","Oak Park","Oak Park,Michigan,United States","21155","US","City",Active,w+CAIQIFISCV3782DYyCSIERBAyu9B0w8H
"1019499","Okemos","Okemos,Michigan,United States","21155","US","Neighborhood",Active,w+CAIQIFISCRnu5NQU3SKIEVC3swtV4a6G
"1019500","Olivet","Olivet,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZ8c2qi2qiKIERR-cU-kpq_y
"1019501","Onaway","Onaway,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQVSYOuwAzVNEUWg5biW2M_b
"1019502","Onondaga Township","Onondaga Township,Michigan,United States","21155","US","Municipality",Active,w+CAIQIFISCeGaiQOiyyKIEeHa9xgDZ9Oo
"1019503","Onsted","Onsted,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQV4BY_-4zyIETz2qDjfcsuP
"1019504","Ontonagon","Ontonagon,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQ_Emsjb3VZNEVHZ2Rc0y-2S
"1019505","Ortonville","Ortonville,Michigan,United States","21155","US","Borough",Active,w+CAIQIFISCaMMpnznhCSIEU2bHVHn3zG6
"1019506","Oscoda","Oscoda,Michigan,United States","21155","US","Neighborhood",Active,w+CAIQIFISCa1Z6rJ8NCeIEX21zOuT_GQk
"1019507","Osseo","Osseo,Michigan,United States","21155","US","City",Active,w+CAIQIFISCY2d7AprDD2IEVLMQzbx43Bp
"1019508","Otisville","Otisville,Michigan,United States","21155","US","City",Active,w+CAIQIFISCUNWgqJAdySIEckkOcsMUGgF
"1019509","Otsego","Otsego,Michigan,United States","21155","US","City",Active,w+CAIQIFISCSlOS4WFfReIEfk19UX9jG0A
"1019510","Whiteford Township","Whiteford Township,Michigan,United States","21155","US","Municipality",Active,w+CAIQIFISCT3wbXgRhzyIEZ49y5c1ZVLN
"1019511","Ovid","Ovid,Michigan,United States","21155","US","City",Active,w+CAIQIFISCesKd4Yi-SKIEZVEiYzSAGZ3
"1019512","Owendale","Owendale,Michigan,United States","21155","US","City",Active,w+CAIQIFISCR3N9A6-oiaIEYFZUAsu1hXD
"1019513","Owosso","Owosso,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZcGdVD4ACOIEXZUjN7UM6sB
"1019514","Oxford","Oxford,Michigan,United States","21155","US","Borough",Active,w+CAIQIFISCfvzFmFrjSSIEU3sbQImJP90
"1019515","Paradise","Paradise,Michigan,United States","21155","US","City",Active,w+CAIQIFISCcUKNzyRtklNEaUE068ZjxmH
"1019516","Paris","Paris,Michigan,United States","21155","US","Neighborhood",Active,w+CAIQIFISCb2jOw7y1R6IEWbdxJOTDimI
"1019517","Parma","Parma,Michigan,United States","21155","US","City",Active,w+CAIQIFISCW3fp4EFOD2IETzq3t10ksqh
"1019518","Paw Paw","Paw Paw,Michigan,United States","21155","US","City",Active,w+CAIQIFISCdn0V4crQBeIETBatNtFUhpZ
"1019519","Peck","Peck,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYHH9Oj9ySWIEdUCyvz7KFg2
"1019520","Pelkie","Pelkie,Michigan,United States","21155","US","City",Active,w+CAIQIFISCY20q6AIKlFNEaTXzgJ9zEWL
"1019521","Pellston","Pellston,Michigan,United States","21155","US","City",Active,w+CAIQIFISCTWc5lvRgDVNEVkJ7LiMIUx0
"1019522","Pentwater","Pentwater,Michigan,United States","21155","US","City",Active,w+CAIQIFISCbmCuE2ECByIEQxABy74cr42
"1019523","Perry","Perry,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYdV0V9EHCOIEZZp2awWO-9v
"1019524","Petersburg","Petersburg,Michigan,United States","21155","US","City",Active,w+CAIQIFISCRP8r6fRhDyIEd5MNDjM50Qe
"1019525","Petoskey","Petoskey,Michigan,United States","21155","US","City",Active,w+CAIQIFISCamMj9eEg0pNEQHUy_aPtifP
"1019526","Pewamo","Pewamo,Michigan,United States","21155","US","City",Active,w+CAIQIFISCeVMZgi7hiKIETpCBsB-SYA7
"1019527","Pickford","Pickford,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZkoIElXAjZNEafAN6c_cLsB
"1019528","Pigeon","Pigeon,Michigan,United States","21155","US","City",Active,w+CAIQIFISCW2m0BcOviaIEaP5YfBi_m29
"1019529","Pinckney","Pinckney,Michigan,United States","21155","US","City",Active,w+CAIQIFISCaUblC3sNSOIEbEDTvs8Wsei
"1019530","Pinconning","Pinconning,Michigan,United States","21155","US","City",Active,w+CAIQIFISCetThqCIaSGIEUcVoL9mJuXd
"1019531","Pittsford","Pittsford,Michigan,United States","21155","US","City",Active,w+CAIQIFISCcsgSsW4CD2IER9Rp_4nxj4J
"1019532","Plainwell","Plainwell,Michigan,United States","21155","US","City",Active,w+CAIQIFISCfPP9hpTfheIEY1uh36xhoEr
"1019533","Pleasant Ridge","Pleasant Ridge,Michigan,United States","21155","US","City",Active,w+CAIQIFISCU1elQ0YzySIEcopcduysPnt
"1019534","Plymouth","Plymouth,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQl67UbWrCSIEfNzGNCTx4b9
"1019535","Pointe Aux Pins","Pointe Aux Pins,Michigan,United States","21155","US","City",Active,w+CAIQIFISCX_UZ96plTVNEYSq0i2tjliv
"1019536","Pontiac","Pontiac,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVNfJJPJvySIEQo76XT1MnkT
"1019537","Port Hope","Port Hope,Michigan,United States","21155","US","City",Active,w+CAIQIFISCdEjV49fQyaIEcpE0wFhaMYj
"1019538","Port Huron","Port Huron,Michigan,United States","21155","US","City",Active,w+CAIQIFISCSEqx21inCWIEWxPMk3kj0MF
"1019539","Port Sanilac","Port Sanilac,Michigan,United States","21155","US","City",Active,w+CAIQIFISCa3SvuGb5yWIEcczfv5rEiTo
"1019540","Portage","Portage,Michigan,United States","21155","US","City",Active,w+CAIQIFISCdN3-X06nheIEVkxT_eJbl0C
"1019541","Portland","Portland,Michigan,United States","21155","US","City",Active,w+CAIQIFISCaVQBm_WnCKIEVSJp7BY3HTb
"1019542","Potterville","Potterville,Michigan,United States","21155","US","City",Active,w+CAIQIFISCadq_Q7iuiKIETlDmdG4SUV_
"1019543","Prescott","Prescott,Michigan,United States","21155","US","City",Active,w+CAIQIFISCSkFMFR9HyGIEZfUrZz7DasS
"1019544","Pullman","Pullman,Michigan,United States","21155","US","City",Active,w+CAIQIFISCT_swWMAWBeIEVKvsYo00QHI
"1019545","Quincy","Quincy,Michigan,United States","21155","US","City",Active,w+CAIQIFISCd9sfHrpfD2IEYW0xHjAkatD
"1019546","Quinnesec","Quinnesec,Michigan,United States","21155","US","Neighborhood",Active,w+CAIQIFISCd_CVlzXTlJNEbhPWSPJ3Y2v
"1019547","Rapid City","Rapid City,Michigan,United States","21155","US","City",Active,w+CAIQIFISCSmJS1ob3h-IEcLCtqYjyzQ1
"1019548","Rapid River","Rapid River,Michigan,United States","21155","US","City",Active,w+CAIQIFISCUWEJosbxk1NEUXx4FJyE76d
"1019549","Ravenna","Ravenna,Michigan,United States","21155","US","City",Active,w+CAIQIFISCbHyRwRQcxmIEQ-A2lirU7JX
"1019550","Reading","Reading,Michigan,United States","21155","US","City",Active,w+CAIQIFISCSdtCjX-dj2IEbQ0N7icNF7w
"1019551","Redford Charter Township","Redford Charter Township,Michigan,United States","21155","US","City",Active,w+CAIQIFISCc0CU52stSSIEZH6VVEDgiNw
"1019552","Reed City","Reed City,Michigan,United States","21155","US","City",Active,w+CAIQIFISCbEcvI3kJR-IEU0jvXF9wyJs
"1019553","Reese","Reese,Michigan,United States","21155","US","City",Active,w+CAIQIFISCTUsKVuw8COIERJ4GjNxdJBS
"1019554","Remus","Remus,Michigan,United States","21155","US","City",Active,w+CAIQIFISCSsR_cOesRiIEa9kmuW9aJea
"1019555","Richland","Richland,Michigan,United States","21155","US","City",Active,w+CAIQIFISCX_vl9_ThReIETHpbFTPbob8
"1019556","Richmond","Richmond,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZX841sVBCWIEf6Lv7HaDxvj
"1019557","River Rouge","River Rouge,Michigan,United States","21155","US","City",Active,w+CAIQIFISCXuqJN3TMzuIEWKx7irk2I-N
"1019558","Riverside","Riverside,Michigan,United States","21155","US","City",Active,w+CAIQIFISCRefmRnUtxCIEWaBPRWtyGZz
"1019559","Rochester","Rochester,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQEBIChT6CSIERDfsNFA0w8H
"1019560","Rockford","Rockford,Michigan,United States","21155","US","City",Active,w+CAIQIFISCbnjcDhs3xiIEQaNCm9M00RM
"1019561","Rockwood","Rockwood,Michigan,United States","21155","US","City",Active,w+CAIQIFISCTWXeTqEPzuIEeYyMgdsV4Vp
"1019562","Rogers City","Rogers City,Michigan,United States","21155","US","City",Active,w+CAIQIFISCfmez3QF9TRNEUWnv7kIoqkP
"1019563","Romeo","Romeo,Michigan,United States","21155","US","City",Active,w+CAIQIFISCblMuvKy5CSIEW8ZN3U7-lzX
"1019564","Romulus","Romulus,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQ8SoGphRDuIEdMk5RedYCQU
"1019565","Roscommon","Roscommon,Michigan,United States","21155","US","City",Active,w+CAIQIFISCSOn-De1QCCIETfPFRPFazCD
"1019566","Rose City","Rose City,Michigan,United States","21155","US","City",Active,w+CAIQIFISCeV_cG2W8SCIEWHrsfAN2DNM
"1019567","Rosebush","Rosebush,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQc7Z36F9yGIEeF6_PuY86cD
"1019568","Roseville","Roseville,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQsabXg42CSIEWHu5Y_eM36w
"1019569","Royal Oak","Royal Oak,Michigan,United States","21155","US","City",Active,w+CAIQIFISCfcrzWz5xSSIERAzyu9B0w8H
"1019570","Rudyard","Rudyard,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZkoIElXAjZNEawnE1XNzllu
"1019571","Saginaw","Saginaw,Michigan,United States","21155","US","City",Active,w+CAIQIFISCa9Y54ZBwiOIEaz1rnttlOMp
"1019572","Sagola Township","Sagola Township,Michigan,United States","21155","US","Municipality",Active,w+CAIQIFISCYc1ZevqLlJNEUNsOEQZL6Ej
"1019573","Saline","Saline,Michigan,United States","21155","US","City",Active,w+CAIQIFISCWGKW__PujyIEc3z_sGTl2y3
"1019574","Sand Creek","Sand Creek,Michigan,United States","21155","US","City",Active,w+CAIQIFISCT81keoE-DyIEftSimzqSmgv
"1019575","Sand Lake","Sand Lake,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVM7O2Ju5BiIEZczM_IPDoAu
"1019576","Sandusky","Sandusky,Michigan,United States","21155","US","City",Active,w+CAIQIFISCWnF6vIP0iWIEaOmodom1w7u
"1019577","Sanford","Sanford,Michigan,United States","21155","US","City",Active,w+CAIQIFISCcPsnNllhiGIEdDqdueYNZoF
"1019578","Saranac","Saranac,Michigan,United States","21155","US","City",Active,w+CAIQIFISCRUoJ_AXZhiIER3gby9adRCp
"1019579","Saugatuck","Saugatuck,Michigan,United States","21155","US","City",Active,w+CAIQIFISCWsk-CBw9xmIEeu6Nzmdqt5G
"1019580","Sault Ste. Marie","Sault Ste. Marie,Michigan,United States","21155","US","City",Active,w+CAIQIFISCaUOMhF7OTZNEQdcsWhrlFia
"1019581","Sawyer","Sawyer,Michigan,United States","21155","US","City",Active,w+CAIQIFISCcknK-sN4BCIEUPfGBDRObOC
"1019582","Schoolcraft","Schoolcraft,Michigan,United States","21155","US","City",Active,w+CAIQIFISCXdJJBD2CheIEZCqK4gYn2bP
"1019583","Scottville","Scottville,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQF_pQbDHRyIEVf9SeT1mGxj
"1019584","Sears","Sears,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQHysJghRB-IEWxHCyGgeMuW
"1019585","Sebewaing","Sebewaing,Michigan,United States","21155","US","City",Active,w+CAIQIFISCcHxqf6UryaIESCLgbjDPaQE
"1019586","Shelby","Shelby,Michigan,United States","21155","US","City",Active,w+CAIQIFISCa2oe6Br-xuIEWsn8LyGDDwy
"1019587","Shepherd","Shepherd,Michigan,United States","21155","US","City",Active,w+CAIQIFISCc8GmfwuGiKIEex_gBZrZY5O
"1019588","Sidney Township","Sidney Township,Michigan,United States","21155","US","Municipality",Active,w+CAIQIFISCZN6cFVBkBiIEd0linTNNoBL
"1019589","Six Lakes","Six Lakes,Michigan,United States","21155","US","City",Active,w+CAIQIFISCRlOK2VWvBiIEXboDa9I-tv1
"1019590","Skandia Township","Skandia Township,Michigan,United States","21155","US","Municipality",Active,w+CAIQIFISCSvbOlv7EU5NEdWOXHBowLqo
"1019591","Smiths Creek","Smiths Creek,Michigan,United States","21155","US","City",Active,w+CAIQIFISCfPGPJ_1CiWIEYHjkXWrtKlQ
"1019592","South Haven","South Haven,Michigan,United States","21155","US","City",Active,w+CAIQIFISCfdcQSy3rBCIEXafiuOpaEKX
"1019593","South Lyon","South Lyon,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYfhbOc8VCOIEX2jUx94wIbn
"1019594","Southfield","Southfield,Michigan,United States","21155","US","City",Active,w+CAIQIFISCbG4pkPhuSSIEcKwU4oe7PKj
"1019595","Southgate","Southgate,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZVInPN2NzuIEe8-CfclPYCT
"1019596","Sparta","Sparta,Michigan,United States","21155","US","City",Active,w+CAIQIFISCXM5D3xjBhmIEbnQpmTkk1EV
"1019597","Spring Arbor","Spring Arbor,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVn_rt_bOD2IEaaPe3VjF-JV
"1019598","Spring Lake","Spring Lake,Michigan,United States","21155","US","City",Active,w+CAIQIFISCR2d_hqQgRmIEcgGwZIDN9QW
"1019599","Springport","Springport,Michigan,United States","21155","US","City",Active,w+CAIQIFISCclCHEmlSz2IEevaCDnA13Dk
"1019600","Spruce","Spruce,Michigan,United States","21155","US","City",Active,w+CAIQIFISCWPw4rAFUzNNEeW9ux5Qs7-E
"1019601","Saint Charles","Saint Charles,Michigan,United States","21155","US","City",Active,w+CAIQIFISCcMFAiOMtiOIEff2jVuTnS3a
"1019602","Saint Clair","Saint Clair,Michigan,United States","21155","US","City",Active,w+CAIQIFISCRVPHyKhdCWIEX6eBITYvNQU
"1019603","St. Clair Shores","St. Clair Shores,Michigan,United States","21155","US","City",Active,w+CAIQIFISCdtl1B3kJyWIEb4OPmpk4LUg
"1019604","Saint Johns","Saint Johns,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVdxTVyC9CKIEfe9aKqRedEw
"1019605","St. Joseph","St. Joseph,Michigan,United States","21155","US","City",Active,w+CAIQIFISCV2NZO8FxRCIEb1Y0RAPOuGu
"1019606","St. Louis","St. Louis,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVGFUmuJFSKIEcNmEMisBTKG
"1019607","Stambaugh","Stambaugh,Michigan,United States","21155","US","Neighborhood",Active,w+CAIQIFISCTnco11R-lNNET8NdsJv0U2_
"1019608","Standish","Standish,Michigan,United States","21155","US","City",Active,w+CAIQIFISCe0DsvOlFSGIEWCGqzwaOTdF
"1019609","Stanton","Stanton,Michigan,United States","21155","US","City",Active,w+CAIQIFISCd_rAWkkmhiIEZDyDhLkIdiJ
"1019610","Stephenson","Stephenson,Michigan,United States","21155","US","City",Active,w+CAIQIFISCXPphyheg1JNES1C_XoGhZ0e
"1019611","Sterling","Sterling,Michigan,United States","21155","US","City",Active,w+CAIQIFISCa9h4bNLESGIEcsCJjbXyJpp
"1019612","Sterling Heights","Sterling Heights,Michigan,United States","21155","US","City",Active,w+CAIQIFISCeex0oZ73CSIEeciO7nwMRz1
"1019613","Stevensville","Stevensville,Michigan,United States","21155","US","City",Active,w+CAIQIFISCaX9KtfF3BCIEXX0s_iPSBJK
"1019614","Stockbridge","Stockbridge,Michigan,United States","21155","US","City",Active,w+CAIQIFISCW9Qa9LiKyOIER8SAIkkoG0A
"1019615","Sturgis","Sturgis,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYX5RZoJTRaIEbPzLtTq6KOa
"1019616","Suttons Bay","Suttons Bay,Michigan,United States","21155","US","City",Active,w+CAIQIFISCWX7m4xjKUtNEfgSsV0bba3l
"1019617","Swartz Creek","Swartz Creek,Michigan,United States","21155","US","City",Active,w+CAIQIFISCT3VpC6NdiOIEXeRvLBKM2fJ
"1019618","Tawas City","Tawas City,Michigan,United States","21155","US","City",Active,w+CAIQIFISCbdsFo901SCIEQ2k3df3Gup2
"1019619","Taylor","Taylor,Michigan,United States","21155","US","City",Active,w+CAIQIFISCSmycfdHSDuIERm0zzxcRBrp
"1019620","Tecumseh","Tecumseh,Michigan,United States","21155","US","City",Active,w+CAIQIFISCdVfC4DGlDyIEdeezOJ20Q-Z
"1019621","Tekonsha","Tekonsha,Michigan,United States","21155","US","City",Active,w+CAIQIFISCS3KlGw93heIEUW1zEMAMz6o
"1019622","Temperance","Temperance,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVVxQwAmfjuIEan7-TdHvJtA
"1019623","Three Oaks","Three Oaks,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQmfjH4lHxGIEXIQF6mNiN_i
"1019624","Three Rivers","Three Rivers,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVclxdYQBxeIEbBK5CNZ2Psl
"1019625","Tipton","Tipton,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYlbe37Z6DyIEUrNz3TRDjFT
"1019626","Traverse City","Traverse City,Michigan,United States","21155","US","City",Active,w+CAIQIFISCd0p2teyMh6IESFWdD8_3L9H
"1019627","Trenton","Trenton,Michigan,United States","21155","US","City",Active,w+CAIQIFISCStuwnIROTuIEes2wSmT-V4P
"1019628","Troy","Troy,Michigan,United States","21155","US","City",Active,w+CAIQIFISCRPMizEKxCSIEad3kX7GAEu0
"1019629","Tustin","Tustin,Michigan,United States","21155","US","City",Active,w+CAIQIFISCbPlQv4_Gh-IEbpr8BN913uG
"1019630","Twin Lake","Twin Lake,Michigan,United States","21155","US","City",Active,w+CAIQIFISCUkAxtAzYRmIERQuAPkGP9xX
"1019631","Twining","Twining,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZUE-zP8JCGIEWMkDW62XxEl
"1019632","Ubly","Ubly,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZ3-Lu3GhiaIER8b2-AiyYNw
"1019633","Union City","Union City,Michigan,United States","21155","US","City",Active,w+CAIQIFISCTFgufBwwxeIEVcrYxJ_e9EX
"1019634","University Center","University Center,Michigan,United States","21155","US","City",Active,w+CAIQIFISCW1hbP-C3iOIERuDCfUaixxf
"1019635","Utica","Utica,Michigan,United States","21155","US","City",Active,w+CAIQIFISCc_EZ1K53SSIETVG8xpmhHU5
"1019636","Vanderbilt","Vanderbilt,Michigan,United States","21155","US","City",Active,w+CAIQIFISCenIYIo0QjVNEfLwPIoHmb1p
"1019637","Vassar","Vassar,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVeVisQFCiSIERszmYXpEljp
"1019638","Vermontville","Vermontville,Michigan,United States","21155","US","City",Active,w+CAIQIFISCeuXcULNCBiIEWrgp2Z3pEaS
"1019639","Vernon","Vernon,Michigan,United States","21155","US","City",Active,w+CAIQIFISCe_b5eizDiOIEec4W8evPC9V
"1019640","Vicksburg","Vicksburg,Michigan,United States","21155","US","City",Active,w+CAIQIFISCbG5gaKQoReIEb0aOt-Pt7sH
"1019641","Wakefield","Wakefield,Michigan,United States","21155","US","City",Active,w+CAIQIFISCbFq6KAuGVZNEZhmqxUSnZD9
"1019642","Waldron","Waldron,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZmRRtu_qD2IEXDlsNFA0w8H
"1019643","Walkerville","Walkerville,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQc4_pTaUhmIEVA3AK7pE5S9
"1019644","Wallace","Wallace,Michigan,United States","21155","US","City",Active,w+CAIQIFISCc8vv6kWmVJNEdAAQqKMBvxX
"1019645","Walled Lake","Walled Lake,Michigan,United States","21155","US","City",Active,w+CAIQIFISCQlez6SRpSSIEZJMKaLB2pfk
"1019646","Walloon Lake","Walloon Lake,Michigan,United States","21155","US","City",Active,w+CAIQIFISCf_RstwinEpNETudBOKJYL_q
"1019647","Warren","Warren,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVFqWhiD0CSIEcKCQOdf9F7V
"1019648","Washington","Washington,Michigan,United States","21155","US","City",Active,w+CAIQIFISCTNir1iH5iSIEZD__tVON-2f
"1019649","Washtenaw County","Washtenaw County,Michigan,United States","21155","US","County",Active,w+CAIQIFISCTMfQ9QNsDyIEbixVbmZrslu
"1019650","Waterford Township","Waterford Township,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYFSOhZGvSSIERL1YbjKgF7G
"1019651","Watersmeet","Watersmeet,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZ-Hkprgg1ZNEWv-eE_KgGtJ
"1019652","Watervliet","Watervliet,Michigan,United States","21155","US","City",Active,w+CAIQIFISCam0wcZMtRCIEU1_JJscXWX6
"1019653","Wayland","Wayland,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYu2Kk74zBmIEbhw90l3RCOE
"1019654","Wayne","Wayne,Michigan,United States","21155","US","City",Active,w+CAIQIFISCX-IV4h5TjuIEVIkdHn-fN7_
"1019655","Webberville","Webberville,Michigan,United States","21155","US","City",Active,w+CAIQIFISCe-H11PXIyOIEViaMGkFU-4C
"1019656","Weidman","Weidman,Michigan,United States","21155","US","City",Active,w+CAIQIFISCZmBgRjMqhiIEWEuGILByMgO
"1019657","West Bloomfield Township","West Bloomfield Township,Michigan,United States","21155","US","City",Active,w+CAIQIFISCSM4jHoLuySIESOxmzCTBjNK
"1019658","West Branch","West Branch,Michigan,United States","21155","US","City",Active,w+CAIQIFISCdERAca1_yCIEZoi4y95vGf8
"1019659","Westland","Westland,Michigan,United States","21155","US","City",Active,w+CAIQIFISCS09qKBaTDuIEa-lwYyYE_j-
"1019660","White Cloud","White Cloud,Michigan,United States","21155","US","City",Active,w+CAIQIFISCR_GzKauOhmIEVfrUNynyNGw
"1019661","White Lake charter Township","White Lake charter Township,Michigan,United States","21155","US","City",Active,w+CAIQIFISCf3QiHAioiSIEbkCXDw3vai9
"1019662","White Pigeon","White Pigeon,Michigan,United States","21155","US","City",Active,w+CAIQIFISCSXXRp6H_haIEVceXQz5yiaE
"1019663","Whitehall","Whitehall,Michigan,United States","21155","US","City",Active,w+CAIQIFISCVHzM6PZ3RuIEaI_G_IqEE-P
"1019664","Whitmore Lake","Whitmore Lake,Michigan,United States","21155","US","City",Active,w+CAIQIFISCetv3E_gTCOIEeoDhgIJX-g1
"1019665","Whittemore","Whittemore,Michigan,United States","21155","US","City",Active,w+CAIQIFISCUPoPaV_2CCIEYGTVkGxOPeU
"1019666","Williamston","Williamston,Michigan,United States","21155","US","City",Active,w+CAIQIFISCfM1hl2D3yKIEWqm9M1d-cTL
"1019667","Willis","Willis,Michigan,United States","21155","US","Neighborhood",Active,w+CAIQIFISCS__nGTmWDuIETmmKfJacYV9
"1019668","Wixom","Wixom,Michigan,United States","21155","US","City",Active,w+CAIQIFISCe8bTGEgpiSIEWQWQcubmR5f
"1019669","Wolverine","Wolverine,Michigan,United States","21155","US","City",Active,w+CAIQIFISCWElUdU6bDVNEfoYzIlb0Pfi
"1019670","Wyandotte","Wyandotte,Michigan,United States","21155","US","City",Active,w+CAIQIFISCTkZdFLIMDuIEW0JdABNh9Cf
"1019671","Yale","Yale,Michigan,United States","21155","US","City",Active,w+CAIQIFISCYli27eksSWIESbD9SapFRri
"1019672","Ypsilanti","Ypsilanti,Michigan,United States","21155","US","City",Active,w+CAIQIFISCa36uNltqDyIEVE0Sl9A98b5
"1019673","Zeeland","Zeeland,Michigan,United States","21155","US","City",Active,w+CAIQIFISCf2-gbpfkxmIEemkQTr6LCzN
"1019674","Ada","Ada,Minnesota,United States","21156","US","City",Active,w+CAIQIFISCYmvFTjTIMZSEQJ8HPybIHlh
"1019675","Adams","Adams,Minnesota,United States","21156","US","City",Active,w+CAIQIFISCTMszicLufCHESZHwVgrLdyw
"1019676","Adrian","Adrian,Minnesota,United States","21156","US","City",Active,w+CAIQIFISCQGEj3gqiIuHEUK_VFVvryZz
"1019677","Afton","Afton,Minnesota,United States","21156","US","City",Active,w+CAIQIFISCa2Ui0J73veHETSCu_75P48K
"1019678","Aitkin","Aitkin,Minnesota,United States","21156","US","City",Active,w+CAIQIFISCVNVEKVWObFSEaO_27ZWhNOm
